   0.16040151e+01     0.10294489e+01
   0.16040510e+01     0.10294514e+01
   0.16040868e+01     0.10294539e+01
   0.16041227e+01     0.10294564e+01
   0.16041585e+01     0.10294589e+01
   0.16041944e+01     0.10294613e+01
   0.16042302e+01     0.10294638e+01
   0.16042661e+01     0.10294663e+01
   0.16043019e+01     0.10294688e+01
   0.16043378e+01     0.10294713e+01
   0.16043736e+01     0.10294737e+01
   0.16044095e+01     0.10294762e+01
   0.16044453e+01     0.10294787e+01
   0.16044812e+01     0.10294811e+01
   0.16045170e+01     0.10294836e+01
   0.16045529e+01     0.10294861e+01
   0.16045887e+01     0.10294885e+01
   0.16046246e+01     0.10294910e+01
   0.16046604e+01     0.10294934e+01
   0.16046963e+01     0.10294959e+01
   0.16047321e+01     0.10294983e+01
   0.16047679e+01     0.10295008e+01
   0.16048038e+01     0.10295032e+01
   0.16048396e+01     0.10295057e+01
   0.16048755e+01     0.10295081e+01
   0.16049113e+01     0.10295106e+01
   0.16049472e+01     0.10295130e+01
   0.16049830e+01     0.10295154e+01
   0.16050189e+01     0.10295179e+01
   0.16050547e+01     0.10295203e+01
   0.16050906e+01     0.10295227e+01
   0.16051264e+01     0.10295251e+01
   0.16051623e+01     0.10295276e+01
   0.16051981e+01     0.10295300e+01
   0.16052340e+01     0.10295324e+01
   0.16052698e+01     0.10295348e+01
   0.16053057e+01     0.10295372e+01
   0.16053415e+01     0.10295397e+01
   0.16053774e+01     0.10295421e+01
   0.16054132e+01     0.10295445e+01
   0.16054491e+01     0.10295469e+01
   0.16054849e+01     0.10295493e+01
   0.16055208e+01     0.10295517e+01
   0.16055566e+01     0.10295541e+01
   0.16055925e+01     0.10295565e+01
   0.16056283e+01     0.10295589e+01
   0.16056642e+01     0.10295613e+01
   0.16057000e+01     0.10295637e+01
   0.16057359e+01     0.10295661e+01
   0.16057717e+01     0.10295685e+01
   0.16058076e+01     0.10295708e+01
   0.16058434e+01     0.10295732e+01
   0.16058793e+01     0.10295756e+01
   0.16059151e+01     0.10295780e+01
   0.16059510e+01     0.10295804e+01
   0.16059868e+01     0.10295827e+01
   0.16060227e+01     0.10295851e+01
   0.16060585e+01     0.10295875e+01
   0.16060944e+01     0.10295899e+01
   0.16061302e+01     0.10295922e+01
   0.16061661e+01     0.10295946e+01
   0.16062019e+01     0.10295969e+01
   0.16062378e+01     0.10295993e+01
   0.16062736e+01     0.10296017e+01
   0.16063095e+01     0.10296040e+01
   0.16063453e+01     0.10296064e+01
   0.16063812e+01     0.10296087e+01
   0.16064170e+01     0.10296111e+01
   0.16064529e+01     0.10296134e+01
   0.16064887e+01     0.10296158e+01
   0.16065246e+01     0.10296181e+01
   0.16065604e+01     0.10296205e+01
   0.16065963e+01     0.10296228e+01
   0.16066321e+01     0.10296251e+01
   0.16066679e+01     0.10296275e+01
   0.16067038e+01     0.10296298e+01
   0.16067396e+01     0.10296321e+01
   0.16067755e+01     0.10296345e+01
   0.16068113e+01     0.10296368e+01
   0.16068472e+01     0.10296391e+01
   0.16068830e+01     0.10296415e+01
   0.16069189e+01     0.10296438e+01
   0.16069547e+01     0.10296461e+01
   0.16069906e+01     0.10296484e+01
   0.16070264e+01     0.10296507e+01
   0.16070623e+01     0.10296530e+01
   0.16070981e+01     0.10296554e+01
   0.16071340e+01     0.10296577e+01
   0.16071698e+01     0.10296600e+01
   0.16072057e+01     0.10296623e+01
   0.16072415e+01     0.10296646e+01
   0.16072774e+01     0.10296669e+01
   0.16073132e+01     0.10296692e+01
   0.16073491e+01     0.10296715e+01
   0.16073849e+01     0.10296738e+01
   0.16074208e+01     0.10296761e+01
   0.16074566e+01     0.10296784e+01
   0.16074925e+01     0.10296807e+01
   0.16075283e+01     0.10296829e+01
   0.16075642e+01     0.10296852e+01
   0.16076000e+01     0.10296875e+01
   0.16076359e+01     0.10296898e+01
   0.16076717e+01     0.10296921e+01
   0.16077076e+01     0.10296944e+01
   0.16077434e+01     0.10296966e+01
   0.16077793e+01     0.10296989e+01
   0.16078151e+01     0.10297012e+01
   0.16078510e+01     0.10297035e+01
   0.16078868e+01     0.10297057e+01
   0.16079227e+01     0.10297080e+01
   0.16079585e+01     0.10297103e+01
   0.16079944e+01     0.10297125e+01
   0.16080302e+01     0.10297148e+01
   0.16080661e+01     0.10297170e+01
   0.16081019e+01     0.10297193e+01
   0.16081378e+01     0.10297216e+01
   0.16081736e+01     0.10297238e+01
   0.16082095e+01     0.10297261e+01
   0.16082453e+01     0.10297283e+01
   0.16082812e+01     0.10297306e+01
   0.16083170e+01     0.10297328e+01
   0.16083529e+01     0.10297350e+01
   0.16083887e+01     0.10297373e+01
   0.16084246e+01     0.10297395e+01
   0.16084604e+01     0.10297418e+01
   0.16084963e+01     0.10297440e+01
   0.16085321e+01     0.10297462e+01
   0.16085679e+01     0.10297485e+01
   0.16086038e+01     0.10297507e+01
   0.16086396e+01     0.10297529e+01
   0.16086755e+01     0.10297552e+01
   0.16087113e+01     0.10297574e+01
   0.16087472e+01     0.10297596e+01
   0.16087830e+01     0.10297618e+01
   0.16088189e+01     0.10297641e+01
   0.16088547e+01     0.10297663e+01
   0.16088906e+01     0.10297685e+01
   0.16089264e+01     0.10297707e+01
   0.16089623e+01     0.10297729e+01
   0.16089981e+01     0.10297751e+01
   0.16090340e+01     0.10297773e+01
